date,[btc] TBTC,[btc] WBTC,[btc] renBTC,[btc] SBTC,[stablecoin] DAI,[stablecoin] USDC,[stablecoin] USDT,[veth2] WETH,[veth2] vETH2,[aleth] WETH,[aleth] alETH,[aleth] sETH,[d4] alUSD,[d4] FEI,[d4] FRAX,[d4] LUSD,[stablecoin_v2] DAI,[stablecoin_v2] USDC,[stablecoin_v2] USDT
2021-04-20T00:00:00+00:00,22502.616324261424,0,0,169204.78813633436,136634.930766061913,0,219487.173961000000,126528.06047123854,117906.35740038942,0,0,0,0,0,0,0,0,0,0
2021-04-19T00:00:00+00:00,56561.787347302794,0,2113075.5692612524,0,0,265645.643632000000,588553.086735000000,120471.01285386545,79891.45681601387,0,0,0,0,0,0,0,0,0,0
2021-04-18T00:00:00+00:00,71454.72807990904,0,0,0,211628.493297070685,0,79955.371225000000,501475.1777706897,60154.30893333366,0,0,0,0,0,0,0,0,0,0
2021-04-17T00:00:00+00:00,309013.92685162585,469274.876237475,2856.1065547575,2827.891793745257,0,49.9783490000000000,61939.885923000000,572967.37944212,53262.704025988394,0,0,0,0,0,0,0,0,0,0
2021-04-16T00:00:00+00:00,0,190231.5245288318,0,188549.25232751333,0,0,323604.093909000000,330389.7758272818,107534.82521657502,0,0,0,0,0,0,0,0,0,0
2021-04-15T00:00:00+00:00,393467.12136465806,499756.0074043184,0,62480.83919660224,100208.9032828788879070,14242.3131330000000000,388310.4144440000000000,1774537.4469140905,606069.679624861,0,0,0,0,0,0,0,0,0,0
2021-04-14T00:00:00+00:00,43630.98646357188,1249000.363558525,0,0,525786.557735498864,0,169090.297427000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13T00:00:00+00:00,0,0,0,297190.3371104735,74.8025387913038452,34337.4108480000000000,59.8806590000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12T00:00:00+00:00,2179076.3451171564,3900207.5557186706,5090183.661606516,477304.49307908677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11T00:00:00+00:00,0,0,0,0,519.3942414114614627,212.9485390000000000,239323.9504530000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10T00:00:00+00:00,0,0,0,288075.66560845095,0,358732.1079150000000000,35027.7876570000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09T00:00:00+00:00,0,0,58232.2327154456,0,0,281734.625278000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08T00:00:00+00:00,333380.38757564273,56228.321477652404,3079963.219544395,0,0,0,7568.6846670000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07T00:00:00+00:00,0,0,599286.326504718,474433.4936169334,0,493894.6469680000000000,18186.0399350000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06T00:00:00+00:00,0,0,0,600020.9774424604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05T00:00:00+00:00,1039571.3959146158,0,99433.4313036614,0,5961.5755137805091678,0,5404.9276650000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04T00:00:00+00:00,0,0,0,0,12940.515523173376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03T00:00:00+00:00,0,0,0,468007.2142229536,0,512251.068085000000,749.8136770000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02T00:00:00+00:00,70953.90979820873,0,0,93223.39575984329,0,598356.076794000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01T00:00:00+00:00,0,0,397439.87201963103,0,0,375143.433400000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31T00:00:00+00:00,26093.441061374666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30T00:00:00+00:00,51832.59947304708,15101.1195199865,1731120.180304361,0,0,50265.714393000000,340875.097540000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29T00:00:00+00:00,61422.314079420205,0,810355.906114884,0,178594.3919549217186280,285817.2370710000000000,32251.2259360000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28T00:00:00+00:00,0,278622.4338591232,279593.446206676,0,0,23359.9934850000000000,4162.8088230000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27T00:00:00+00:00,15729.924796391255,274295.6180019051,0,0,0,10109.8137760000000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26T00:00:00+00:00,7361.339074678255,0,0,1275179.929272792,17607.5747569498078636,30198.9134620000000000,10176.7146670000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25T00:00:00+00:00,0,0,682564.5147193236,1458946.8198140247,533049.9960455534096902,282154.2069100000000000,4999.9173550000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24T00:00:00+00:00,22554.620663478905,0,0,271558.295953051,0,40145.2916280000000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23T00:00:00+00:00,0,813035.5361590263,0,0,0,329246.163219000000,11282.6128230000000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22T00:00:00+00:00,0,2007484.022990544,1320604.6847952,0,0,47.0421530000000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21T00:00:00+00:00,288330.73635352147,206508.4928722504,0,0,0,20159.3003240000000000,60474.848764000000,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20T00:00:00+00:00,288118.13121640775,0,0,0,0,9567.5599830000000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19T00:00:00+00:00,13692.172646706014,1210673.5682306367,0,0,9.9631170023981162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18T00:00:00+00:00,0,1340760.388456163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15T00:00:00+00:00,16701.16514845408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14T00:00:00+00:00,46262.53907907129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13T00:00:00+00:00,13690.915331019545,0,80353.6797032424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12T00:00:00+00:00,93279.99865334365,4243.7335882394,2600001.7248380324,110940.21368960477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11T00:00:00+00:00,98067.62330427163,0,142002.81797251318,277742.47551008384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10T00:00:00+00:00,2017.4798544889713,2236124.5603432185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09T00:00:00+00:00,41328.81784579126,959463.0772923462,3174713.3350837342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08T00:00:00+00:00,82367.77663015942,0,532510.1626232076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07T00:00:00+00:00,0,4722471.001052737,2593182.2851206185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06T00:00:00+00:00,171561.26032134495,432677.5403568226,0,387974.3395736543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05T00:00:00+00:00,49797.65556368245,357685.2765090984,14181.0659396769,12048.633682861304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04T00:00:00+00:00,77205.64609019754,1507.2006140426001,505883.53409954626,150164.78226379064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03T00:00:00+00:00,10040.784881232259,844774.203186126,1451.41413092,758830.5302508015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02T00:00:00+00:00,0,911389.728435802,49536.471801668,246489.41130546882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01T00:00:00+00:00,74784.95507733739,102371.3224134228,13553.6314551003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28T00:00:00+00:00,47717.6982380637,2433758.1753977686,563900.6070316709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27T00:00:00+00:00,439142.4028546718,1485448.871070379,1023179.6079176133,1376.6782590606508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26T00:00:00+00:00,313253.4137792677,2859329.549383913,10660.599312412201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25T00:00:00+00:00,239672.60665991274,1986351.4092583223,249796.129479372,493895.51606101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24T00:00:00+00:00,0,1353242.7241474283,378701.6008051068,2487274.7138401726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23T00:00:00+00:00,459257.0074568698,469425.12739688274,0,344733.98789742775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21T00:00:00+00:00,36538.619126351936,5603.3592847845,9820.5473287355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20T00:00:00+00:00,55937.063284726486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-19T00:00:00+00:00,0,435554.87701684283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18T00:00:00+00:00,83800.35965456862,19087.7902142665,1457.6646574738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17T00:00:00+00:00,0,11619.4788196788,835.313342759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16T00:00:00+00:00,0,30202.659445331996,13102.213169314498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15T00:00:00+00:00,15071.693068590055,334434.2703368976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14T00:00:00+00:00,0,275288.9998779312,23449.8295658019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12T00:00:00+00:00,239508.40619820484,185729.6908788316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-11T00:00:00+00:00,88509.19652111776,158141.1657199452,0,1156.4549056466637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10T00:00:00+00:00,122032.57866140235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09T00:00:00+00:00,108899.98778895168,103407.14531222299,15966.7199981754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08T00:00:00+00:00,86898.92584192696,118248.72803882319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07T00:00:00+00:00,44026.72784377284,16220.443394033899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06T00:00:00+00:00,12234.735914606912,156449.4052672656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05T00:00:00+00:00,336302.1291912671,48289.58852255999,157415.8939176593,36879.1528528277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04T00:00:00+00:00,16919.877717342228,16198.6723934367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03T00:00:00+00:00,37714.547199336004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02T00:00:00+00:00,51439.20635786951,30348.955811788597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01T00:00:00+00:00,26409.506938669252,319347.0726096924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31T00:00:00+00:00,10169.221396610425,36412.5449979264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30T00:00:00+00:00,88887.00219232918,151376.28940036788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29T00:00:00+00:00,55739.14817002274,199194.06355535702,22791.34183524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28T00:00:00+00:00,113998.2491139805,215411.21588337782,119307.252882444,101514.19189133553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27T00:00:00+00:00,36982.526749277895,26366.1036928947,84551.2611145755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26T00:00:00+00:00,9067.009883341161,23710.9299767967,17845.6036761285,56150.97631846979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25T00:00:00+00:00,70100.69113301153,125344.78667586141,103299.35390364891,102201.04631827718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24T00:00:00+00:00,127006.6280106902,21413.485881015004,0,35.03034129478744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23T00:00:00+00:00,84790.19189182017,34120.623369435205,13205.2400870624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22T00:00:00+00:00,40546.025055804595,380.3502599273,10720.5535195097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21T00:00:00+00:00,604046.4349325532,27549.273117522003,726731.6560843196,35629.407037567194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20T00:00:00+00:00,167917.4734438414,50258.64104556301,172632.13014118923,97802.65911039978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19T00:00:00+00:00,199617.7286227717,1661958.897413606,86681.8341140399,369132.85475009703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
